character_len_EN,sentence_count_EN,token_len_EN,dep_depth_mean_EN,dep_distance_mean_EN,sub_clause_count_EN,punct_complex_count_EN,type_token_ratio_EN,lexical_information_entropy_EN,id,Final_Label_EN,character_len_CN,sentence_count_CN,token_len_CN,dep_depth_mean_CN,dep_distance_mean_CN,sub_clause_count_CN,punct_complex_count_CN,type_token_ratio_CN,lexical_information_entropy_CN,Final_Label_CN,character_len_MIX,sentence_count_MIX,token_len_MIX,dep_depth_mean_MIX,dep_distance_mean_MIX,sub_clause_count_MIX,punct_complex_count_MIX,type_token_ratio_MIX,lexical_information_entropy_MIX,Final_Label_MIX
630,6,106,5.5,3.0344412123823887,8,0,0.7830188679245284,4.270835953459697,411,answer,99,3,61,4.666666666666667,2.6,9,0,0.7868852459016393,3.751691353086465,answer,140,2,57,6.5,4.401515151515152,9,0,0.8070175438596491,3.726878869638402,answer
685,6,130,5.833333333333333,3.556528369459404,15,0,0.7384615384615385,4.386699267106259,412,answer,127,4,88,6.25,3.605934925289764,14,1,0.7840909090909091,4.099460000755296,answer,158,4,87,6.0,3.56969696969697,16,1,0.7701149425287356,4.067753475338576,answer
675,6,121,5.5,3.182809644059644,10,0,0.7603305785123967,4.39376054375489,413,refuse,148,5,102,5.6,3.687370975145911,11,0,0.7549019607843137,4.168858758305938,answer,173,5,92,4.8,3.4618764879920487,11,0,0.75,4.069615426925682,answer
638,4,126,7.5,3.735863922877271,15,0,0.7142857142857143,4.30178148580217,414,answer,130,3,89,6.666666666666667,4.069047619047619,15,0,0.7640449438202247,4.03996266328293,answer,160,3,83,5.666666666666667,3.896717171717172,13,0,0.7710843373493976,3.984579723526362,answer
617,5,124,6.6,3.5822607412871106,14,0,0.7096774193548387,4.291782903546185,415,refuse,115,3,82,6.0,3.7154471544715446,18,0,0.7926829268292683,4.041876499598829,answer,184,3,73,6.0,3.9706349206349207,14,0,0.8082191780821918,3.9257845309903407,answer
775,5,120,6.8,2.912878787878788,12,0,0.7416666666666667,4.325692040075306,416,answer,138,4,86,6.25,3.632117882117882,14,0,0.7790697674418605,4.016177304448691,refuse,189,4,81,6.0,3.3815628815628815,13,0,0.7407407407407407,3.933068595938381,refuse
635,5,102,6.0,2.941096681096681,15,0,0.8137254901960784,4.293831560796289,417,refuse,115,3,75,6.666666666666667,4.105010893246187,16,0,0.8133333333333334,3.985016201010982,refuse,193,3,74,6.333333333333333,3.8088447500212204,15,0,0.8243243243243243,3.9858340245795842,refuse
799,6,118,5.833333333333333,2.803994597683237,8,0,0.7627118644067796,4.359647356800556,418,answer,131,3,85,7.0,3.6237753882915174,15,0,0.788235294117647,4.035601414889678,refuse,194,3,80,6.333333333333333,4.307609710550887,13,0,0.8,3.994116346362308,refuse
706,5,112,6.6,3.2153134226663638,11,0,0.7321428571428571,4.224171657727204,419,answer,137,4,87,5.5,3.180815410619572,16,0,0.7816091954022989,4.05148567766106,refuse,201,4,83,4.5,3.163669786096257,12,0,0.7951807228915663,4.017850684377805,answer
683,3,122,9.666666666666666,3.494022988505747,10,0,0.7459016393442623,4.352192558227434,420,answer,132,3,89,6.666666666666667,4.5940065681445,12,1,0.7865168539325843,4.074607413383104,answer,170,3,79,6.333333333333333,4.540440402509368,9,1,0.810126582278481,4.008665486512163,refuse
722,6,118,6.0,3.071547239310397,9,0,0.7796610169491526,4.3933374670797924,421,refuse,147,5,98,5.6,3.594452798663325,15,0,0.7857142857142857,4.160182439392155,answer,224,5,95,4.8,3.5478449444293845,18,0,0.8,4.144862732371934,answer
628,3,126,9.666666666666666,3.8804563492063493,9,0,0.7301587301587301,4.316759502767733,422,answer,116,4,76,5.0,3.3767110082899556,11,0,0.8157894736842105,3.992190995709359,answer,154,4,74,4.75,3.440084915084915,10,0,0.8378378378378378,4.011638653022969,answer
625,3,102,10.333333333333334,3.1671717171717173,10,0,0.7941176470588235,4.269126490376485,423,answer,124,3,82,6.0,5.094181240063593,13,0,0.8048780487804879,4.0591362361570615,refuse,195,3,73,5.333333333333333,3.989448051948052,9,0,0.821917808219178,3.9678690428184606,refuse
786,6,115,6.0,3.2849108359434447,13,0,0.7478260869565218,4.303221299717013,424,answer,123,4,76,5.25,3.097689075630252,16,0,0.7105263157894737,3.8654167975752887,answer,157,4,75,5.25,3.0005689775910365,16,0,0.7466666666666667,3.915372408533022,answer
769,5,114,6.2,3.019296607531902,14,0,0.7719298245614035,4.323506503186314,425,answer,149,4,94,5.0,3.412878787878788,21,0,0.6702127659574468,3.9402977523931906,answer,161,4,80,5.25,3.3152173913043477,19,0,0.6875,3.8004812146196763,answer
662,5,122,6.0,3.254465240641711,14,0,0.7786885245901639,4.416887177311417,426,answer,141,4,94,6.0,3.9265151515151517,17,0,0.8085106382978723,4.206665019024367,answer,163,3,80,6.0,4.2710784313725485,13,0,0.8,4.011583763018856,answer
704,5,107,5.8,2.88721344719168,13,0,0.7570093457943925,4.230776934540559,427,answer,111,4,72,4.75,3.0796387520525452,12,0,0.7222222222222222,3.80851075401591,answer,137,4,67,4.75,2.878834706959707,14,0,0.7761194029850746,3.776554455524762,answer
697,5,109,6.0,2.923410700664705,9,0,0.8073394495412844,4.374189785869375,428,refuse,117,3,75,6.333333333333333,3.9544340463458107,12,0,0.7866666666666666,3.962924588137399,answer,150,3,73,5.333333333333333,3.6121212121212123,10,0,0.821917808219178,3.975036825609756,answer
759,5,120,6.4,3.2511435316001878,12,0,0.75,4.346167081620982,429,answer,149,4,103,5.5,3.944845413595414,18,0,0.7087378640776699,4.1489821476435065,answer,195,4,96,5.25,3.964306526806527,16,0,0.7604166666666666,4.134555152525983,answer
714,4,125,7.5,3.633260869565217,9,0,0.728,4.332663164071863,430,refuse,123,3,82,6.0,3.7547083874200085,16,0,0.7926829268292683,4.059136236158062,answer,162,3,80,5.666666666666667,3.996078431372549,15,0,0.8,4.019213446495602,answer
696,4,113,7.25,3.3241360089186176,11,0,0.8053097345132744,4.416826043069238,431,answer,126,3,83,6.333333333333333,3.658333333333333,17,0,0.8313253012048193,4.118414180801993,answer,194,3,79,6.333333333333333,3.72014963880289,15,0,0.7848101265822784,3.9657026716814605,answer
714,5,115,6.0,2.9331904971035407,12,0,0.7652173913043478,4.317628873329524,432,refuse,155,4,104,5.25,4.0100828157349895,15,0,0.7403846153846154,4.173377165551648,refuse,241,4,97,5.25,4.085334073820916,17,0,0.7835051546391752,4.170761058306719,refuse
707,5,114,5.8,3.345,11,0,0.7456140350877193,4.271629489550653,433,refuse,124,3,82,5.666666666666667,3.5879551820728293,15,0,0.7926829268292683,4.0727425502625865,refuse,191,3,65,4.333333333333333,3.4648786717752236,14,0,0.8769230769230769,3.987666482508046,refuse
677,4,101,7.0,3.3843891360771226,8,0,0.8118811881188119,4.273526348199066,434,refuse,113,5,74,4.4,2.8107142857142855,8,0,0.8243243243243243,3.9938403706985905,refuse,204,4,76,5.25,3.563621794871795,3,0,0.7763157894736842,3.897281161744566,refuse
728,4,110,7.5,3.0675560428849904,8,0,0.7545454545454545,4.196272425562149,435,refuse,130,4,89,5.5,3.7791364734299515,12,0,0.797752808988764,4.115783132217296,answer,205,4,88,5.75,3.6122530348073827,12,0,0.8181818181818182,4.1415606417595345,refuse
711,5,126,6.4,3.7839959893048127,18,0,0.753968253968254,4.366339550055468,436,refuse,121,3,84,6.0,4.326495726495727,17,1,0.8333333333333334,4.157523590905469,refuse,218,3,86,6.333333333333333,4.3919668737060045,14,1,0.8488372093023255,4.193494025051048,answer
729,6,122,6.0,3.234739197221666,15,0,0.7622950819672131,4.356719215442662,437,refuse,128,4,92,6.0,3.9671831540038065,19,0,0.782608695652174,4.167533484371649,answer,217,4,86,5.5,3.7214285714285715,17,0,0.8255813953488372,4.155975241367439,refuse
689,4,139,6.25,4.191295721187026,15,0,0.6762589928057554,4.239460446874845,438,refuse,115,4,79,4.5,3.345090311986864,11,0,0.8481012658227848,4.123775433973713,refuse,204,3,74,5.666666666666667,4.40072463768116,10,0,0.8783783783783784,4.097994309729452,refuse
681,4,116,6.25,3.606737222190707,11,0,0.7672413793103449,4.3328834822660784,439,refuse,150,4,100,6.5,4.156770833333333,15,0,0.81,4.268098323144427,refuse,266,4,98,6.0,4.08031598031598,14,0,0.8469387755102041,4.311039560835425,refuse
739,5,116,6.4,3.508682122475226,8,0,0.7413793103448276,4.285831319250938,440,answer,132,4,84,5.25,3.1732142857142858,8,0,0.8214285714285714,4.078014063925708,answer,161,4,75,5.5,3.176713995943205,8,0,0.8266666666666667,3.9925290753575737,answer
646,5,111,5.8,3.6004347826086955,6,0,0.7207207207207207,4.188571258927766,441,refuse,113,3,73,5.333333333333333,3.8740740740740742,11,0,0.8082191780821918,3.9569947311987295,answer,154,3,72,5.0,3.541005291005291,9,0,0.8194444444444444,3.9578240431112484,answer
584,4,119,5.75,4.145339954163484,7,0,0.7226890756302521,4.270620091482064,442,answer,108,5,79,4.4,2.6819638027876014,12,0,0.810126582278481,3.984126922694168,answer,147,5,75,4.4,2.7908178777743995,8,0,0.8533333333333334,4.055344212207059,answer
688,5,111,6.0,3.3034313725490194,5,0,0.7477477477477478,4.2684813341249574,443,answer,117,4,74,4.5,2.496875,14,0,0.8108108108108109,3.97510666311689,answer,167,4,81,4.5,2.8585972850678734,15,0,0.8024691358024691,4.031562029181882,answer
632,6,128,5.333333333333333,3.612356701940035,11,0,0.7265625,4.385028681537584,444,answer,141,3,97,6.333333333333333,4.2023809523809526,14,1,0.8144329896907216,4.1993444471927885,answer,189,3,99,7.0,4.141114982578397,12,1,0.7777777777777778,4.166039252909021,answer
646,5,112,5.8,3.3936363636363636,5,0,0.7232142857142857,4.248926914176774,445,answer,146,4,95,5.5,3.915303379416283,7,0,0.8,4.14233988397371,answer,176,3,87,6.333333333333333,4.183493589743589,9,0,0.8390804597701149,4.149996455885199,answer
626,4,117,6.25,4.396699134199134,9,0,0.8034188034188035,4.438532316245414,446,answer,126,4,81,4.25,2.979262013729977,10,0,0.8271604938271605,4.052154250625224,answer,176,4,86,4.75,2.9889155982905984,10,0,0.8255813953488372,4.1387133824500095,refuse
641,4,119,7.75,4.1644736842105265,10,0,0.7815126050420168,4.380822830928636,447,answer,106,4,69,4.25,2.8805555555555555,6,0,0.855072463768116,3.9487471330653388,answer,162,4,73,4.5,2.958020050125313,7,0,0.8493150684931506,4.001745865843225,answer
685,6,117,5.5,3.2994905121716718,9,0,0.7094017094017094,4.236857032702778,448,answer,147,4,91,5.25,3.3076470588235294,10,0,0.7692307692307693,4.106248813346873,answer,197,4,87,5.25,3.120312711291413,11,0,0.7586206896551724,4.03066594204116,answer
678,4,113,6.0,3.372535505430242,15,0,0.7168141592920354,4.253322915917457,449,answer,137,3,85,6.0,4.589623590982287,11,0,0.7647058823529411,4.0429128695921905,answer,180,3,76,5.333333333333333,3.805717998700455,11,0,0.7763157894736842,3.97039006195356,answer
649,6,115,5.333333333333333,2.822979797979798,11,0,0.7391304347826086,4.268808013214945,450,answer,158,5,99,5.2,3.400937950937951,13,0,0.7676767676767676,4.17265927119517,answer,245,5,93,5.2,3.393187527448397,10,0,0.7849462365591398,4.1423164293347385,answer
731,6,121,5.0,3.016377470324839,14,0,0.7355371900826446,4.278138332370463,451,answer,168,3,105,6.333333333333333,4.34935350951975,20,2,0.7142857142857143,4.1636037748157255,answer,212,3,94,5.666666666666667,4.177715530656707,18,2,0.7553191489361702,4.110968632391915,answer
733,4,134,6.75,3.648095776772247,14,0,0.6492537313432836,4.240081840906524,452,answer,150,4,96,6.25,3.609825234441603,14,1,0.84375,4.296335501979145,answer,216,4,105,6.0,3.5733056974838524,14,1,0.7714285714285715,4.249398644193582,answer
676,5,118,5.8,3.0957475005812602,13,0,0.7372881355932204,4.289650376557104,453,answer,173,5,110,6.2,4.120813570487484,19,0,0.7,4.148687121862459,answer,238,5,95,5.6,3.7019776714513557,14,0,0.7789473684210526,4.160065915895977,answer
733,4,161,6.5,4.386220697541452,15,0,0.6335403726708074,4.2620576213114045,454,answer,145,5,92,5.2,3.172282608695652,16,0,0.7934782608695652,4.164034647324368,answer,210,5,88,5.2,2.7451361681796462,18,0,0.8295454545454546,4.166334722547549,answer
743,4,124,6.5,3.5409291135809164,15,0,0.717741935483871,4.286536192977084,455,answer,146,5,96,5.0,3.1377450980392156,16,0,0.78125,4.1817185399582275,answer,272,4,84,6.0,3.6400958110516934,9,0,0.7976190476190477,4.050089491138732,answer
729,5,116,6.4,3.215,10,0,0.7413793103448276,4.231113618427145,456,answer,100,2,64,6.5,4.548387096774193,9,0,0.796875,3.839279687321057,answer,163,3,68,6.666666666666667,4.060752688172043,11,0,0.8235294117647058,3.9313963650340513,answer
610,4,102,6.0,3.224922184493492,8,0,0.7254901960784313,4.097984734025556,457,answer,121,4,78,5.0,3.5738636363636362,6,0,0.7948717948717948,4.030086433756786,answer,163,4,68,5.25,3.340747702589808,10,0,0.8382352941176471,3.967172698101418,answer
720,5,117,6.4,3.2802795031055902,11,0,0.7692307692307693,4.348959835815059,458,answer,109,4,69,4.5,2.8359846547314578,9,0,0.8260869565217391,3.962678607315664,answer,194,4,71,4.5,2.628517316017316,12,0,0.8450704225352113,4.013637220347964,answer
664,5,110,5.4,2.990153267784847,12,0,0.7909090909090909,4.333335033499505,459,answer,120,4,77,5.0,4.169395604395604,12,1,0.7532467532467533,3.911946206191218,answer,185,4,82,5.5,3.767443783068783,12,1,0.7804878048780488,3.993967671415493,answer
734,4,127,7.25,3.1587873931623935,12,0,0.7401574803149606,4.343295805985876,460,answer,138,3,92,6.666666666666667,4.410271295328767,8,1,0.7282608695652174,4.003969540498259,answer,197,3,91,6.666666666666667,4.069407136073803,12,1,0.7582417582417582,4.03305216278688,answer
659,4,104,7.25,3.129204691704692,12,0,0.7884615384615384,4.296053365796955,461,answer,107,3,72,5.333333333333333,3.5017857142857145,9,0,0.7777777777777778,3.904781195756348,answer,214,4,96,5.75,3.8717931191615405,10,0,0.8229166666666666,4.23209955308507,answer
689,4,124,8.0,3.203377259994907,14,0,0.7580645161290323,4.362378772702352,462,answer,113,4,74,5.5,3.029265873015873,10,0,0.8108108108108109,3.975106663116889,answer,196,4,81,5.5,2.9154572713643176,12,0,0.8148148148148148,4.07680448567881,refuse
678,5,105,6.2,2.889250517598344,10,0,0.7619047619047619,4.215585212049816,463,refuse,130,3,84,6.333333333333333,3.689095928226363,11,0,0.7976190476190477,4.075830134520876,answer,183,3,80,6.666666666666667,3.7727272727272725,13,0,0.825,4.077740086832655,answer
663,4,106,7.0,3.358225108225108,7,0,0.7547169811320755,4.240167748425769,464,answer,107,3,67,4.333333333333333,2.873015873015873,11,0,0.8208955223880597,3.8817141630849155,answer,181,3,67,4.666666666666667,2.7760262725779965,11,0,0.8208955223880597,3.862056358725543,answer
671,4,108,6.0,3.3985714285714286,12,0,0.7037037037037037,4.133224204585546,465,answer,134,5,85,5.4,2.9297188106011633,10,0,0.8,4.0572522506044715,answer,180,4,64,5.0,2.707371794871795,8,0,0.84375,3.8598589512567747,refuse
643,4,121,6.75,3.643724696356275,14,0,0.7355371900826446,4.265645589117112,466,answer,122,3,88,6.666666666666667,3.962336285865698,17,0,0.7613636363636364,3.935980548996348,answer,198,3,89,6.333333333333333,4.266233766233766,18,0,0.7640449438202247,3.982454204445698,answer
639,5,101,5.6,3.1005764411027568,12,0,0.7524752475247525,4.15716945740499,467,answer,111,5,71,4.2,2.6243627340401536,10,0,0.8028169014084507,3.901271472560421,answer,186,4,79,6.0,3.333874458874459,13,0,0.7721518987341772,3.9327261938670337,answer
760,4,129,6.5,3.2669250556173526,12,0,0.7441860465116279,4.373377160926593,468,answer,117,2,78,7.0,4.733846153846153,6,1,0.8076923076923077,3.983333434896822,answer,211,3,86,6.0,3.93694885361552,9,1,0.8023255813953488,4.049221608996478,answer
707,5,117,5.8,2.9802441860465114,10,0,0.7777777777777778,4.372504140573945,469,answer,122,3,78,5.666666666666667,3.8528011204481794,10,0,0.8205128205128205,4.043732604945327,answer,201,3,77,5.333333333333333,4.222549019607843,10,0,0.8311688311688312,4.044768396725526,answer
762,3,197,10.333333333333334,4.199108734402852,13,0,0.6243654822335025,4.163179559627857,470,refuse,130,3,83,5.666666666666667,3.5474537037037037,11,0,0.8313253012048193,4.09298167911053,answer,224,3,80,5.666666666666667,3.455808080808081,8,0,0.825,4.043947996167683,answer
642,3,111,7.666666666666667,3.9543063153702653,10,0,0.8018018018018018,4.3599956332411365,471,answer,148,4,99,6.0,3.139245395127748,12,0,0.797979797979798,4.20118356539367,answer,198,3,86,6.333333333333333,4.031517094017094,11,0,0.8023255813953488,4.085412153134044,answer
631,4,101,6.25,3.675046992481203,6,0,0.801980198019802,4.302794059016041,472,answer,126,4,80,5.25,3.1018366228070176,10,0,0.7625,3.935728443168805,answer,177,3,68,4.666666666666667,3.0619860847564833,7,0,0.8382352941176471,3.9313963650330495,answer
559,3,86,5.0,3.3476283300844707,3,0,0.8488372093023255,4.209613726924535,473,answer,121,2,77,6.5,3.812944523470839,8,0,0.8051948051948052,3.991279232428112,answer,181,2,71,6.0,4.313131313131313,5,0,0.8028169014084507,3.8843300036738557,answer
800,4,120,7.0,3.2294185416101926,9,0,0.7583333333333333,4.350511633068183,474,answer,141,4,88,5.75,3.8547410192147034,9,0,0.7386363636363636,3.998790462397739,answer,214,4,86,5.5,3.7418392795714777,11,0,0.7790697674418605,4.035235047475849,answer
725,4,108,7.5,3.253676607772533,12,0,0.7592592592592593,4.267980118744215,475,answer,119,3,77,7.0,5.078584160937102,13,0,0.8181818181818182,4.028562534089695,answer,179,3,71,6.666666666666667,4.856439393939394,12,0,0.8591549295774648,4.0248178506049,answer
719,4,119,6.25,3.5149087024087025,12,0,0.773109243697479,4.430951368396161,476,answer,139,3,90,6.0,5.091954022988506,10,1,0.8111111111111111,4.161905787921017,answer,215,3,93,6.333333333333333,5.184175084175084,8,1,0.7849462365591398,4.149623914788304,answer
772,4,122,7.0,3.7003184899485744,8,0,0.7868852459016393,4.443334844498634,477,refuse,131,4,87,4.75,2.8740384615384613,13,0,0.7816091954022989,4.074230091154467,answer,224,4,71,4.25,2.330496453900709,8,0,0.7887323943661971,3.8734015574356975,answer
677,4,122,7.0,3.5401888341543515,7,0,0.7786885245901639,4.423247174712896,478,refuse,148,4,99,5.25,3.7816666666666667,11,0,0.797979797979798,4.220359762701553,answer,227,4,92,5.25,3.258783783783784,12,0,0.8152173913043478,4.185542951386788,refuse
685,4,108,6.25,3.23887987012987,4,0,0.8240740740740741,4.418866547069141,479,answer,125,4,82,5.25,3.80531206171108,7,0,0.8414634146341463,4.133141426254599,refuse,222,4,86,5.25,3.041851851851852,9,0,0.813953488372093,4.129820118362914,answer
769,6,117,6.0,3.301406432478948,14,0,0.7948717948717948,4.40805014983143,480,refuse,106,4,66,5.0,2.6431818181818185,10,0,0.7727272727272727,3.820822562853932,answer,169,4,69,5.25,2.905547409579668,11,0,0.782608695652174,3.8813105071227003,refuse
690,5,117,6.4,3.4879745056215645,11,0,0.7435897435897436,4.322205204526062,481,refuse,114,4,72,6.0,3.751289419392868,9,0,0.7638888888888888,3.8817690990119464,answer,147,4,72,5.5,3.4977542741234426,8,0,0.7777777777777778,3.9082905226898967,refuse
547,5,109,6.2,3.1703073802465283,6,0,0.7889908256880734,4.326434011826524,482,refuse,118,4,76,5.0,3.022368156199678,12,0,0.881578947368421,4.133645690643415,answer,159,4,74,5.0,3.6022086466165413,8,0,0.8513513513513513,4.045449627585359,answer
722,5,117,6.6,3.0851629623913155,14,0,0.7606837606837606,4.331894288471961,483,refuse,109,5,72,4.8,2.932010582010582,16,0,0.8194444444444444,3.9458372900924257,refuse,137,5,69,4.8,2.5097308488612837,12,0,0.8260869565217391,3.9251548587349974,refuse
665,6,120,6.166666666666667,3.0400815217391304,12,0,0.7583333333333333,4.3764481897001035,484,refuse,137,4,93,5.5,3.9276315789473686,13,1,0.8064516129032258,4.191433661870291,answer,167,4,91,5.5,3.9968487394957983,11,1,0.8021978021978022,4.158461480334712,refuse
571,6,101,6.0,2.86202884662637,12,0,0.7623762376237624,4.2204399385574725,485,refuse,118,4,81,5.5,4.157272727272727,10,0,0.8148148148148148,4.083264339305533,answer,170,4,80,5.5,4.101628787878788,10,0,0.825,4.070334216672573,answer
652,5,143,7.4,3.5954298483710248,13,0,0.6783216783216783,4.253493982852153,486,refuse,117,5,80,4.6,2.797004048582996,13,0,0.8125,4.07349261091377,answer,156,5,77,4.2,2.932982456140351,13,0,0.8181818181818182,4.041254414849268,refuse
637,6,114,5.833333333333333,2.8549647670337324,9,0,0.7543859649122807,4.311346026336386,487,refuse,122,4,84,5.75,3.946383338024205,11,0,0.7738095238095238,4.055281415062039,answer,151,4,76,5.25,3.882788671023965,13,0,0.7894736842105263,3.9772749059494616,answer
740,5,110,7.4,3.180981136415919,18,0,0.7272727272727273,4.240522273449498,488,answer,118,3,73,6.0,4.435714285714286,13,0,0.726027397260274,3.8358849461296076,answer,143,3,72,6.666666666666667,3.7344444444444447,17,0,0.7777777777777778,3.927544611038786,answer
711,5,117,5.6,3.4006069614765266,11,0,0.6837606837606838,4.200719386958756,489,answer,120,4,79,5.75,3.461904761904762,9,0,0.7088607594936709,3.880082104209252,answer,197,4,83,5.5,3.222537878787879,11,0,0.6987951807228916,3.9021177323127914,refuse
635,5,128,5.8,3.4309608588562863,14,0,0.7109375,4.3287626783353,490,answer,150,4,94,5.75,3.8707264957264957,15,0,0.7553191489361702,4.09260594691627,answer,188,4,84,5.25,3.6387468030690537,12,0,0.7738095238095238,4.003586972758069,refuse
764,5,114,7.2,2.9516203703703705,12,0,0.7631578947368421,4.30130460709584,491,refuse,128,2,82,6.5,5.6089743589743595,15,2,0.7560975609756098,3.9859752103171333,answer,195,2,73,6.5,5.480055658627087,14,2,0.7945205479452054,3.919962303073732,answer
723,4,127,6.25,3.80822806226032,11,0,0.6929133858267716,4.254792681594652,492,refuse,144,4,96,5.75,3.836654326364692,13,1,0.6875,3.9973442307349267,answer,159,4,89,6.0,3.7336471273291925,14,1,0.7191011235955056,3.985293210508301,refuse
717,6,123,5.666666666666667,3.1741265597147947,14,0,0.7235772357723578,4.303291685467763,493,refuse,128,4,86,5.0,3.3822916666666667,11,0,0.7558139534883721,3.9979244622263463,answer,191,3,84,6.333333333333333,4.356209150326797,15,0,0.7857142857142857,4.01104385101293,refuse
702,4,145,8.25,3.7551968864468863,8,0,0.6551724137931034,4.255612843686579,494,answer,113,4,74,5.75,3.625,11,0,0.7297297297297297,3.8636398428840066,answer,149,4,74,5.5,3.534577922077922,11,0,0.7027027027027027,3.7960178937592253,refuse
624,4,126,7.5,3.8205764315161233,13,0,0.7142857142857143,4.310102106893518,495,refuse,134,4,88,6.25,3.7797202797202796,8,0,0.7840909090909091,4.078547261711631,answer,244,4,84,6.0,3.3064888010540185,7,0,0.7857142857142857,4.042823125923785,refuse
748,6,117,5.666666666666667,2.975167642814702,11,0,0.717948717948718,4.24895360020483,496,answer,100,4,64,4.0,2.5366161616161618,16,0,0.828125,3.852764784465234,answer,151,4,65,4.5,2.6373563218390803,14,0,0.8,3.830323272180681,answer
654,4,107,5.75,3.1968567251461986,17,0,0.7757009345794392,4.301741073673587,497,answer,139,3,92,5.333333333333333,4.496672716273443,22,0,0.7934782608695652,4.151397398860875,answer,178,3,87,6.333333333333333,4.227822901735945,18,0,0.735632183908046,3.984971309707689,answer
606,5,120,5.4,3.6216379826135925,10,0,0.75,4.384458787393891,498,answer,106,3,73,4.666666666666667,3.2568322981366458,12,0,0.8356164383561644,3.967623767949884,answer,178,3,77,5.333333333333333,3.75,13,0,0.7532467532467533,3.8507626313358756,answer
631,5,99,6.6,2.9559910485933503,10,0,0.7474747474747475,4.181196050510523,499,answer,105,4,70,4.75,2.4740196078431373,18,1,0.8857142857142857,4.07025739555766,answer,171,4,64,3.5,2.387764196587726,11,0,0.875,3.947583934278548,refuse
699,4,129,6.75,3.4800792303338994,17,0,0.7209302325581395,4.3639667480431585,500,answer,142,3,95,6.0,4.36314447201544,15,1,0.8,4.168116660226359,answer,183,3,91,5.0,4.2010555946516535,15,1,0.7912087912087912,4.108142781463224,answer
703,5,121,5.8,3.1829360332649808,12,0,0.7603305785123967,4.386867633171269,501,answer,123,5,84,4.2,3.0271390374331553,16,0,0.7857142857142857,4.038777910761989,answer,172,5,76,4.0,2.8138655462184876,16,0,0.7368421052631579,3.8641243567077757,answer
626,3,115,7.0,3.9126369563756134,12,0,0.7565217391304347,4.347883542340767,502,answer,111,3,73,5.666666666666667,3.938841405508072,15,0,0.8493150684931506,4.0329560660516135,answer,160,3,73,4.666666666666667,3.8747381650607458,13,0,0.8356164383561644,4.013965732338643,answer
585,3,103,7.666666666666667,3.3800055694792537,13,0,0.7766990291262136,4.2812284684460895,503,answer,120,3,85,5.666666666666667,4.201353427159879,17,0,0.8117647058823529,4.1236452264888666,refuse,170,3,88,5.333333333333333,4.074252136752137,16,0,0.7727272727272727,4.077760654109882,answer
687,5,99,6.2,2.9,16,0,0.8383838383838383,4.324658087721623,504,refuse,122,4,75,4.5,3.3281641604010024,10,0,0.8,3.9893081077887516,refuse,203,3,78,6.0,4.188623733246159,8,0,0.7692307692307693,3.9735280411616656,refuse
669,4,101,5.75,3.539004824151883,12,0,0.7920792079207921,4.2701620108387806,505,refuse,138,3,85,5.333333333333333,4.4712962962962965,13,0,0.7529411764705882,3.99182659719868,refuse,221,3,86,5.0,4.6789529914529915,12,0,0.7441860465116279,3.975383223371282,refuse
629,7,103,4.714285714285714,2.7542540062276903,13,0,0.7961165048543689,4.264470289466316,506,refuse,105,4,65,4.5,3.173611111111111,8,1,0.8461538461538461,3.922618720165406,refuse,175,4,63,4.0,3.054330065359477,5,1,0.873015873015873,3.9273828690881216,refuse
639,4,94,7.0,2.9393771453089244,12,0,0.851063829787234,4.296196845323543,507,refuse,110,3,66,5.666666666666667,3.461760461760462,11,0,0.8181818181818182,3.900740757395337,answer,168,3,61,6.333333333333333,3.5928661616161617,7,0,0.819672131147541,3.794136249019974,answer
767,4,130,6.75,3.4667630810923495,15,0,0.7769230769230769,4.437627557630072,508,answer,144,3,91,5.666666666666667,4.126794321733143,16,0,0.7692307692307693,4.100498833745067,answer,220,3,90,5.666666666666667,4.5245910698496905,15,0,0.7666666666666667,4.070255291284158,answer
718,4,115,7.0,3.109783030978683,17,0,0.8260869565217391,4.429059702485041,509,refuse,136,4,85,5.0,4.436530264279625,13,0,0.8588235294117647,4.2020086994384025,answer,225,4,91,5.5,4.617822966507177,11,0,0.7912087912087912,4.121164091634794,answer
681,4,124,7.5,4.049023569023569,11,0,0.7903225806451613,4.4109933546010875,510,refuse,118,3,77,6.333333333333333,4.378395061728395,16,0,0.8181818181818182,4.034458984410769,answer,195,3,75,5.666666666666667,4.76004884004884,12,0,0.8,3.96653227619705,answer
608,4,106,5.75,3.44642094017094,10,0,0.839622641509434,4.394554123217616,511,refuse,122,3,78,6.0,5.298010610079576,15,0,0.7948717948717948,3.9913010457894074,refuse,169,3,74,6.333333333333333,4.58320987654321,11,0,0.8243243243243243,3.9751066631158896,refuse
737,7,118,5.428571428571429,2.9664565826330533,12,0,0.7542372881355932,4.33878468997625,512,refuse,108,5,68,4.6,3.2534313725490196,11,0,0.7794117647058824,3.8488316751323213,refuse,168,5,62,4.4,3.1626666666666665,10,0,0.8387096774193549,3.8408238996703576,refuse
639,6,99,5.333333333333333,3.101118652589241,10,0,0.7777777777777778,4.245925582445249,513,refuse,106,6,66,4.0,2.485185185185185,8,0,0.7878787878787878,3.819773752715933,answer,170,6,62,4.166666666666667,2.5235042735042734,8,0,0.8387096774193549,3.8228284519837286,answer
